Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Paved Drive_N,Paved Drive_P,Paved Drive_Y,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,SalePrice
1.3239563756677493,1.03714042064128,0.8943816427554386,-0.15277822745230152,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,2.1970812479477146,1.14602955023799,1.3921912675741595,-0.5516825666480296,0.7748540349309113,0.8730787164479378,0.2717020234168229,1.0710525094321166,-0.7738591224212686,0.17922304759402238,0.7697788728052137,-1.0206605134498685,0.7253991251164267,0.3616482603614824,0.22978181087032773,0.6408113599001038,0.6844054242241598,1.420793104730388,1.6000110083083754,0.7245348794886511,0.27317071418399874,0.2649230732074562,0.3825630035094426,-0.41295372522308355,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,226500
-0.07864410289348696,0.7056911696930942,0.4664444037491769,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.5204339131592628,-0.5746396982248735,-0.16439778843892172,0.2717020234168229,-0.9221339995342291,1.0401901931300626,0.1432464909010419,0.7697788728052137,0.1893826733048602,-0.777422698735887,0.3616482603614824,0.22978181087032773,0.6408113599001038,0.6844054242241598,0.30813687800185585,0.2931123312711481,-0.4324311390717669,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.11324279954055402,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,178000
0.6226561363871311,1.03714042064128,0.8943816427554386,0.39231477080709104,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,1.2704487907112838,1.14602955023799,1.2382058413938053,-0.28646297625545,0.879345312456977,0.8730787164479378,0.2717020234168229,0.7935202107152837,-0.7738591224212686,-0.040633687751969454,0.7697788728052137,0.1893826733048602,0.7253991251164267,0.3616482603614824,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,0.2931123312711481,0.39132866614325074,0.27317071418399874,0.2649230732074562,0.39034401025476057,-0.2780838086659453,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,226000
-0.7799443421741051,-0.08978703258255209,-0.7222701490459946,0.4554308021844944,1.0102726013965506,5.13598129063424,-0.5435940520335439,0.12362468173180864,2.1970812479477146,0.20488576343594092,0.116931681742493,-1.275417381109137,-0.6079879782863838,0.8730787164479378,0.2717020234168229,-0.9599793129956155,1.2187753589097272,0.26516704413836467,-1.0512320477524484,1.3994258600595888,-0.777422698735887,0.3616482603614824,0.22978181087032773,0.6408113599001038,0.6844054242241598,0.30813687800185585,0.2931123312711481,1.9648024513854192,0.27317071418399874,0.2649230732074562,-0.7301209610710309,1.8798348562482676,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173000
-0.7799443421741051,-0.22236673296182646,-0.912464477493222,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-0.2656861299650836,0.24055378445066475,-1.275417381109137,-0.4301304846249954,-0.16439778843892172,0.2717020234168229,-0.7581376412015551,-0.7738591224212686,-1.2698327080954692,-1.0512320477524484,0.1893826733048602,-0.777422698735887,-0.9205307923634976,0.22978181087032773,0.6408113599001038,-0.4226257469775373,-0.8045193487266762,-1.0137863457660792,-0.5249884205566003,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,62383
2.0252566149483675,1.2028650461153731,1.132124553314473,0.9718346952723399,2.7114787635183286,-0.23024266611095967,1.6751351036297377,0.12362468173180864,1.2704487907112838,1.14602955023799,1.9257182371567954,-1.0012072961269782,0.8771220937862096,0.8730787164479378,0.2717020234168229,0.7859511480230064,2.1328494311240638,2.425759143311248,0.7697788728052137,0.1893826733048602,2.2282209489687403,2.926006365811442,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,1.6000110083083754,1.7796878884157523,0.27317071418399874,0.2649230732074562,0.2502858888390367,0.2763814038467344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,446261
0.6226561363871311,-1.5150188116597516,0.6090901500845974,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,0.6754576568369655,-0.03922255325730288,-0.8258926516301883,-0.9637029656091607,0.8730787164479378,0.2717020234168229,-1.0634231697900713,0.9555972198660109,-0.040633687751969454,-1.0512320477524484,0.1893826733048602,0.7253991251164267,-0.27944126600100755,0.22978181087032773,2.207323992981287,1.2379210098250086,-0.8045193487266762,-1.0137863457660792,-0.7471258961202005,0.27317071418399874,0.2649230732074562,3.3938126139475067,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,160000
0.6226561363871311,1.0702853457360986,0.9419302248672455,-0.4281936370991525,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,1.14602955023799,1.3986976940324842,-0.5876445450063456,0.7459521922109357,0.8730787164479378,0.2717020234168229,1.0382532377655818,-0.7738591224212686,0.15323997887131427,0.7697788728052137,-1.0206605134498685,0.7253991251164267,0.3616482603614824,0.22978181087032773,0.6408113599001038,0.6844054242241598,0.30813687800185585,1.6000110083083754,0.9003937143098346,0.27317071418399874,0.2649230732074562,0.3825630035094426,-0.41295372522308355,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,219990
0.6226561363871311,0.9045607202620057,0.751735896420018,0.15132628736609643,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,2.024094133266346,0.9126935925184874,0.8730787164479378,0.2717020234168229,0.7935202107152837,-0.7738591224212686,-0.040633687751969454,0.7697788728052137,0.1893826733048602,0.7253991251164267,-0.27944126600100755,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,0.2931123312711481,0.4792580835538425,0.27317071418399874,0.2649230732074562,0.2035998483671287,-0.3380259938024512,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,191000
-0.7799443421741051,-1.5481637367545702,0.4664444037491769,-0.565901341922578,-0.6909335607252274,2.4528693122616403,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-0.7362580233661081,-0.2712850969375551,-0.7989211678614514,-0.6702381010678699,-1.2018742933257813,-3.6805025867101553,-0.6269405545354159,-0.43548722936506173,-0.8780879796607929,-1.0512320477524484,-2.230703700204597,-0.777422698735887,-0.27944126600100755,-4.161048879456149,0.6408113599001038,1.2379210098250086,-0.8045193487266762,-1.0137863457660792,-0.7656373524171672,-1.113643975893679,0.2649230732074562,-0.7301209610710309,0.2613958575626079,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,136500
-1.4812445814547233,-0.4543812086255566,0.4664444037491769,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-3.8716877855284664,-5.122324743756595,-1.5094485809980083,-1.6774018101681571,-0.9587974927005453,-1.275417381109137,-2.350991416167991,-1.2018742933257813,-3.6805025867101553,-0.5588189903049205,-0.7738591224212686,-1.111935598165166,-1.0512320477524484,0.1893826733048602,0.7253991251164267,-0.9205307923634976,-2.6974386493473235,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,-1.0137863457660792,-0.7656373524171672,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,80000
0.6226561363871311,0.5399665442190011,0.18115291107833573,0.4554308021844944,1.0102726013965506,2.4528693122616403,0.5657705257980968,1.8722744902279431,-0.5828161237615775,1.14602955023799,1.2143489443799476,-1.275417381109137,0.32576386343590547,-0.16439778843892172,0.2717020234168229,0.5361720791778568,1.1200835567683336,1.3664494184623783,0.7697788728052137,1.3994258600595888,0.7253991251164267,1.6438273130864625,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,1.6000110083083754,1.446481675070352,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,229000
0.6226561363871311,0.7056911696930942,0.4664444037491769,0.8456026325175332,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,1.14602955023799,0.6678091218806618,-0.601130286890714,-0.016611811862267276,0.8730787164479378,0.2717020234168229,-0.2585795035112558,1.31041774661245,0.8987541814536321,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,0.6844054242241598,1.420793104730388,0.2931123312711481,0.46537449133111747,0.27317071418399874,0.2649230732074562,0.48371609119857656,0.6360345146657699,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,236000
2.7265568542289857,1.136575195925736,1.0845759712026661,0.8226513483802956,2.7114787635183286,-0.23024266611095967,1.6751351036297377,0.12362468173180864,2.1970812479477146,-1.2068299167671326,-0.9587974927005453,2.8242481517388747,1.704159439311666,0.8730787164479378,0.2717020234168229,1.6639624203271688,-0.7738591224212686,0.6489169821968231,0.7697788728052137,0.1893826733048602,2.2282209489687403,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,1.6000110083083754,2.122149829909636,0.27317071418399874,0.2649230732074562,0.5148401181798485,-0.17318498467705992,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,392000
-0.07864410289348696,-1.481873886564933,-1.625693209170325,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-1.6250251267643259,-0.5828161237615775,0.20488576343594092,0.17332071104797483,-0.8303878989249778,-0.7502739732154946,-2.239350798212641,0.2717020234168229,-0.04664574812749245,1.0683878508847464,0.8607789271665971,0.7697788728052137,1.3994258600595888,-0.777422698735887,1.0027377867239724,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,-1.0137863457660792,-0.7286144398232339,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,149000
2.7265568542289857,0.8714157951671871,0.7041873143082112,-0.565901341922578,2.7114787635183286,-0.23024266611095967,0.5657705257980968,0.12362468173180864,0.34381633347485313,0.20488576343594092,-0.6811899638120192,-1.275417381109137,-0.1944693055236557,0.8730787164479378,0.2717020234168229,0.7682900017410261,1.397360524689392,1.7861759132138173,0.7697788728052137,-1.0206605134498685,2.2282209489687403,0.3616482603614824,0.22978181087032773,0.6408113599001038,0.6844054242241598,1.420793104730388,0.2931123312711481,1.7241535195248523,0.27317071418399874,0.2649230732074562,-0.7301209610710309,0.6360345146657699,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,345000
-0.7799443421741051,-2.376786864125035,0.9894788069790523,-0.565901341922578,1.0102726013965506,2.4528693122616403,-1.6529586298651848,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.3338811504254991,-0.759166847898564,0.8730787164479378,0.2717020234168229,-0.3973456528696723,1.592394324159289,1.0286695250671727,0.7697788728052137,2.6094690468143176,-0.777422698735887,1.0027377867239724,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,0.2931123312711481,0.6967676950432011,0.27317071418399874,0.2649230732074562,-0.7301209610710309,0.36629468155149325,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,169000
-1.4812445814547233,-0.8521203097633797,-1.625693209170325,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,-0.18756753577008126,-1.2749535795165905,-1.2018742933257813,-3.6805025867101553,0.19556425802537994,-0.7738591224212686,-0.5143250175428792,-1.0512320477524484,-1.0206605134498685,-0.777422698735887,-1.5616203187259874,-4.161048879456149,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,-1.0137863457660792,-0.6360571583384005,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,109900
0.6226561363871311,0.7056911696930942,0.4664444037491769,-0.02654616469749481,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,0.12362468173180864,1.2704487907112838,-0.7362580233661081,0.6851595924361947,-0.7404829530291881,-0.13666562008370448,0.8730787164479378,0.2717020234168229,-0.42509888274135554,1.585344909720618,1.0006877587504102,0.7697788728052137,0.1893826733048602,-0.777422698735887,1.6438273130864625,0.22978181087032773,0.6408113599001038,0.6844054242241598,1.420793104730388,1.6000110083083754,0.8170921609734846,0.27317071418399874,0.2649230732074562,0.7482703205393884,0.006641570732457789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,188000
-0.07864410289348696,-1.08413478542711,-1.625693209170325,-0.565901341922578,-0.6909335607252274,-2.9133546444835594,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.4777290638587627,-0.6168808529694533,0.8730787164479378,0.2717020234168229,-0.8565354562011596,0.6054763027453524,-0.17454642655361902,-1.0512320477524484,1.3994258600595888,-0.777422698735887,-0.27944126600100755,0.22978181087032773,0.6408113599001038,1.2379210098250086,-0.8045193487266762,-1.0137863457660792,-0.8952175464959341,0.27317071418399874,0.2649230732074562,-0.379975657531721,-0.7126646509056132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,132500
-0.7799443421741051,0.7388360947879128,0.4664444037491769,-0.565901341922578,-0.6909335607252274,2.4528693122616403,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,0.6754576568369655,0.6786531659778698,-0.7472258239713723,-0.15000493210830862,0.8730787164479378,0.2717020234168229,-0.4402370081259101,-0.7738591224212686,-1.0179968112446058,-1.0512320477524484,0.1893826733048602,-0.777422698735887,-0.9205307923634976,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,-1.0137863457660792,-0.15475929461726656,0.27317071418399874,0.2649230732074562,-0.21657451588004312,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,143000
